,show_name,season_number,actor_id,actor_name,gender,main_cast,character_name,character_occupation,year,month
1566,ER,5,156788,Julia Pearlstein,0,False,Day Care Worker,other,1999,1
1567,ER,5,1464857,Matthew Watkins,0,False,Reese Benton,other,1999,1
1568,ER,5,1214388,Deborah Strang,1,False,Mrs. Drane,doctor,1999,1
1569,ER,5,66661,Ron Fassler,2,False,Aaron's Father,other,1999,1
1570,ER,5,102441,Dick Miller,2,False,Mr. Ackerman,other,1999,1
1571,ER,5,29382,Carl Lumbly,2,False,Dr. Graham Baker,doctor,1999,1
1572,ER,5,100646,William Bumiller,2,False,NASA lecturer,other,1999,1
1573,ER,5,1228819,Rachel Grate,1,False,Donna,other,1999,1
1574,ER,5,80746,Bill Henderson,2,False,Charley Barnes,other,1999,1
1575,ER,5,103874,Terri Hanauer,1,False,Mrs. Haggerty,other,1999,1
1576,ER,5,61556,Elizabeth Barondes,1,False,Heather,other,1999,1
1577,ER,5,83055,Almayvonne,0,False,Lady at Seminar,other,1999,1
1578,ER,5,2773378,Lisa Brounstein,1,False,Wanda Jean Meredith,other,1999,1
1579,ER,5,1455904,Kerri Higuchi,0,False,Student,other,1999,1
1580,ER,5,115804,Kevin McClatchy,2,False,Fred Danziger,other,1999,1
1581,ER,5,30864,Hamilton Mitchell,2,False,Guy From Chairs,other,1999,1
1582,ER,5,177255,Kate Mulligan,1,False,Dr. Riggs,doctor,1999,1
1583,ER,5,2773379,Alec Plummer,0,False,Aaron Rosen,other,1999,1
1584,ER,5,1214402,Brian Turk,2,False,Michaels,other,1999,1
1585,ER,5,1409322,Kenneth Alan Williams,0,False,Dr. Thomas Gabriel,doctor,1999,1
1586,ER,5,2773380,P.J. Palmer,0,False,Medical student,medic,1999,1
1587,ER,5,2773381,Netfa Perry,1,False,Seminar Woman,other,1999,1
1588,ER,5,2755391,Malayika Singley,0,False,Seminar Woman,other,1999,1
1589,ER,5,31391,Barbara Tarbuck,1,False,Alice Presley,other,1999,2
1590,ER,5,13308,Akosua Busia,1,False,Kobe Ikabo,other,1999,2
1591,ER,5,938,Djimon Hounsou,2,False,Mobalage Ikabo,other,1999,2
1592,ER,5,25310,Dale Godboldo,2,False,Hiltzik,other,1999,2
1593,ER,5,105709,Roger Eschbacher,0,False,Richard Tuggle,other,1999,2
1594,ER,5,1219546,David Hornsby,0,False,Strauss,other,1999,2
1595,ER,5,120587,Steven Petrarca,2,False,Dudzik,other,1999,2
1596,ER,5,1585171,Devyn LaBella,1,False,Celia Abbott,other,1999,2
1597,ER,5,11675,Ray Porter,2,False,Sam Broder,other,1999,2
1598,ER,5,27030,Tom Gallop,2,False,Dr. Roger Julian,doctor,1999,2
1599,ER,5,1214040,Scott Jaeck,2,False,Dr. Steven Flint,doctor,1999,2
1600,ER,5,128191,Billy Blanks,2,False,Tae-Bo Instructor,other,1999,2
1601,ER,5,21523,Ed Lauter,2,False,Fire Captain Dannaker,other,1999,2
1602,ER,5,19797,Marlee Matlin,1,False,Sign Language Instructor,other,1999,2
1603,ER,5,51551,James Handy,2,False,Dan Sullivan,other,1999,2
1604,ER,5,156796,Katherine Kousi,0,False,Ms. Stebof,other,1999,2
1605,ER,5,156415,Billy Mayo,2,False,Detective Brannigan,other,1999,2
1606,ER,5,2776175,Byron Miranda,0,False,Weatherman (voice),other,1999,2
1607,ER,5,2776176,Brant Miller,0,False,Weatherman,other,1999,2
1608,ER,5,119521,Conor O'Farrell,2,False,Richard Abbott,other,1999,2
1609,ER,5,104057,Christine Healy,1,False,Harriet Spooner,other,1999,2
1610,ER,5,151385,Bobby Edner,2,False,Zach,other,1999,2
1611,ER,5,1652791,Patricia Forte,1,False,Mrs. Martino,other,1999,2
1612,ER,5,2441342,Sarah Godshaw,0,False,JJ Mitchell,other,1999,2
1613,ER,5,2776435,Caitlynn McWhorter,0,False,Mumbling Child,other,1999,2
1614,ER,5,1866422,Ema Tuennerman,0,False,Screaming Child,other,1999,2
1615,ER,5,1805181,Katie Hagan,1,False,Elise,other,1999,2
1616,ER,5,119856,Les Lannom,2,False,Neslen,other,1999,2
1617,ER,5,74832,Tony Mockus Jr.,0,False,Foster,other,1999,2
1618,ER,5,1396910,Tod Thawley,2,False,Smith,other,1999,2
1619,ER,5,1236069,Larry Udy,2,False,Evidence Tech,other,1999,2
1620,ER,5,8663,Jon Stafford,2,False,Dad,other,1999,2
1621,ER,5,1235852,Mike Rad,0,False,Delivery Man,other,1999,2
1622,ER,5,86576,Joseph F. Kosala,2,False,Crane Operator,other,1999,2
1623,ER,5,1449081,Melvin Abston,0,False,Bus Driver,doctor,1999,2
1624,ER,5,88032,Vince Lozano,2,False,Fisherman,other,1999,2
1625,ER,5,15377,Burt Bulos,2,False,Lovejoy,other,1999,2
1626,ER,5,61285,Michelle Bonilla,1,False,Christine Harms,other,1999,2
1627,ER,5,18347,Tonea Stewart,1,False,Pearl,other,1999,2
1628,ER,5,1989,Celia Weston,1,False,Nurse Practitioner / Sister Maureen Chapman,nurse,1999,2
1629,ER,5,15011,Brent Briscoe,2,False,Eli Ebee,other,1999,2
1630,ER,5,1214158,Whitman Mayo,0,False,Jesse Morgan,other,1999,2
1631,ER,5,94854,Tom Nowicki,2,False,Dr. Brooks,doctor,1999,2
1632,ER,5,2777406,John Dee Smith,2,False,Sonny,other,1999,2
1633,ER,5,1656381,Barbara Roberts,1,False,Adelina's Grandmother,other,1999,2
1634,ER,5,2777407,Porscha Palmer,0,False,Adelina Young,other,1999,2
1635,ER,5,156809,April Turner,1,False,Annie,other,1999,2
1636,ER,5,2777408,Jamie Wilson,0,False,Melanie Ebee,other,1999,2
1637,ER,5,1963511,Cynthia Calhoun,1,False,Becca,other,1999,2
1638,ER,5,156811,Robin O'Dell,0,False,Sally Mannon,other,1999,2
1639,ER,5,84611,Tim Powell,2,False,Mannon,other,1999,2
1640,ER,5,174254,Joanne Pankow,1,False,Mrs. Ebee,other,1999,2
1641,ER,5,78885,Jim R. Coleman,0,False,Carl,other,1999,2
1642,ER,5,1613548,James Edward Coleman II,2,False,Shrimp,other,1999,2
1643,ER,5,6908,Marc Macaulay,2,False,Frank,other,1999,2
1644,ER,5,55091,Neil Brown Jr.,2,False,Hubert,other,1999,2
1645,ER,5,39127,Lisa K. Wyatt,1,False,Transpo Tech,other,1999,2
1646,ER,5,19861,Elizabeth Sung,1,False,Mrs. May Fong,other,1999,3
1647,ER,5,15998,Joseph Ruskin,2,False,Mr. Kingsley,other,1999,3
1648,ER,5,156813,Beulah Quo,1,False,Grandma Fong,other,1999,3
1649,ER,5,127643,Marvin Kaplan,2,False,Kornberg's Father,other,1999,3
1650,ER,5,24968,Nils Allen Stewart,2,False,Kornberg,other,1999,3
1651,ER,5,1217870,Lydia Look,1,False,Emily Fong,other,1999,3
1652,ER,5,16580,George Cheung,2,False,Mr. Fong,other,1999,3
1653,ER,5,31716,Peggy Miley,1,False,Bird Lady,other,1999,3
1654,ER,5,1223813,Tom La Grua,2,False,Mr. Leonelli,other,1999,3
1655,ER,5,16754,Basil Wallace,2,False,Mr. Campbell,other,1999,3
1656,ER,5,255801,Christopher Babers,2,False,Avery Campbell,other,1999,3
1657,ER,5,94752,Ernie Lee Banks,2,False,Man in Crowd,other,1999,3
1658,ER,5,990997,Jhoanna Flores,1,False,Marci Canchola,other,1999,3
1659,ER,5,1735016,Stacii Jae Johnson,1,False,Felonia,other,1999,3
1660,ER,5,2565783,Alison McMillan,0,False,Debbie,other,1999,3
1661,ER,5,2120431,Armando Ortega,2,False,Sheriff,other,1999,3
1662,ER,5,169670,Barry Sigismondi,2,False,Detective Hamer,other,1999,3
1663,ER,5,1341061,Stuart McLean,2,False,X-Ray Tech,other,1999,3
1664,ER,5,74613,Terri J. Vaughn,1,False,Mrs. Gleason,other,1999,4
1665,ER,5,156818,Gina Hecht,1,False,Radiology Tech,other,1999,4
1666,ER,5,134531,Anna Gunn,1,False,Ekabo's Lawyer,other,1999,4
1667,ER,5,116727,Connie Sawyer,1,False,Kathy Brennan,other,1999,4
1668,ER,5,98555,Matthew Faison,2,False,Dr. Weinstein,doctor,1999,4
1669,ER,5,1545500,Amy Warner,1,False,Nurse,nurse,1999,4
1670,ER,5,156819,Peter Ratray,2,False,Dr. Sedowenski,doctor,1999,4
1671,ER,5,140355,Rose Gregorio,1,False,Helen Hathaway,other,1999,4
1672,ER,5,2145706,Christy L. Medrano,1,False,Receptionist,other,1999,4
1673,ER,5,181154,Donna Pieroni,1,False,Stephine,other,1999,4
1674,ER,5,4735,John Doman,2,False,Dr. Carl Deraad,doctor,1999,4
1675,ER,5,1228782,La'Myia Good,0,False,Sharice Haines,other,1999,4
1676,ER,5,69504,Debra Mooney,1,False,Leila Morgan,other,1999,4
1677,ER,5,83209,Vincent Berry,2,False,Seth Willows,other,1999,4
1678,ER,5,2205,Jessica Capshaw,1,False,Sally McKenna,other,1999,4
1679,ER,5,60292,Gary Hudson,2,False,Frank Putnam,other,1999,4
1680,ER,5,12226,Michael B. Silver,2,False,Paul Myers,other,1999,4
1681,ER,5,27107,Mike Doyle,2,False,Michael McKenna,other,1999,4
1682,ER,5,24368,Roscoe Lee Browne,2,False,Rev. Matthew Lynn,other,1999,4
1683,ER,5,1396119,Ralph Ahn,2,False,Mr. Cho,other,1999,4
1684,ER,5,1231149,John David Conti,2,False,Tony Pipitone,other,1999,4
1685,ER,5,1446882,Shelley Robertson,1,False,Tanya Phillips,other,1999,4
1686,ER,5,2781623,Frankie Francis,0,False,Kalil,other,1999,4
1687,ER,5,2781625,Dro'Shawn Goodin,0,False,Goodin,other,1999,4
1688,ER,5,2781626,Heather Herion,0,False,Young nurse,nurse,1999,4
1689,ER,5,81957,Alejandro Patiño,0,False,Best Man,other,1999,4
1690,ER,5,2781628,Brandon McKennah,0,False,Bellhop,other,1999,4
1691,ER,5,1374771,Margot Demeter,1,False,Blonde,other,1999,4
1692,ER,5,156971,Johnny Ray McGhee,2,False,Custodian,other,1999,4
1693,ER,5,1224608,Corey Parker Robinson,0,False,Antoine Bell,other,1999,4
1694,ER,5,141961,Chad McKnight,0,False,Officer Wilson,other,1999,4
1695,ER,5,26039,Victor Williams,2,False,Roger McGrath,other,1999,5
1696,ER,5,11318,Holland Taylor,1,False,Phyllis Farr,other,1999,5
1697,ER,5,83812,Ford Rainey,2,False,Army Armstrong,other,1999,5
1698,ER,5,5611,Dan Flannery,0,False,Businessman,other,1999,5
1699,ER,5,5675,Anastasia Webb,0,False,Juliet,other,1999,5
1700,ER,5,44850,Fern Persons,1,False,Old Woman,other,1999,5
1701,ER,5,119283,Richard Pierre-Louis,2,False,Romeo,other,1999,5
1702,ER,5,154181,Anne Bellamy,1,False,Dottie Armstrong,other,1999,5
1703,ER,5,155917,Jean Sincere,1,False,Gladys,other,1999,5
1704,ER,5,1350891,Al Pugliese,2,False,Angelo,other,1999,5
1705,ER,5,156828,Sharon Omi,1,False,Nurse Sulla,nurse,1999,5
1706,ER,5,72863,Blake Boyd,2,False,Joiner,other,1999,5
1707,ER,5,1228497,Angelo Vacco,2,False,Mercy RN Tom Frawley,other,1999,5
1708,ER,5,156830,Jeffrey King,2,False,Detective,other,1999,5
1709,ER,5,154216,Eric Payne,2,False,Off. Billy Wilder,other,1999,5
1710,ER,5,51873,Maggie Lawson,1,False,Shannon Mitchell,other,1999,5
1711,ER,5,32291,Sandra Taylor,1,False,Amber,other,1999,5
1712,ER,5,81689,Lucy Lee Flippin,1,False,Woman with roach in ear,other,1999,5
1713,ER,5,97782,Marcia Rodd,1,False,Melissa Harold's Mother,other,1999,5
1714,ER,5,29020,Eric Christian Olsen,2,False,Travis Mitchell,other,1999,5
1715,ER,5,103804,Vaughn Armstrong,2,False,Greg Mitchell,other,1999,5
1716,ER,5,1099247,Nathan Le Grand,2,False,Agent Lance Carmichael,other,1999,5
1717,ER,5,1193284,George McDaniel,2,False,FBI Agent Todd Hoffman,other,1999,5
1718,ER,5,1215375,John Rosenfeld,2,False,Agent Robert Clayton,other,1999,5
1719,ER,5,100460,Cec Verrell,1,False,Mrs. Casey,other,1999,5
1720,ER,5,55115,Nathan West,2,False,Justin Casey,other,1999,5
1721,ER,5,1762989,Jody Wood,2,False,Mr. Casey,other,1999,5
1722,ER,5,156831,Stephanie Dunnam,1,False,Dr. McLucas,doctor,1999,5
1723,ER,5,1467217,Meg Thalken,0,False,Chopper EMT Dee McManus,medic,1999,5
1724,ER,5,118247,Lizette Carrión,1,False,Lizette,other,1999,5
1725,ER,5,12903,Sarah Freeman,1,False,Sarah Bengossi,other,1999,5
1726,ER,5,1435163,Monnae Michaell,1,False,Mrs. Bell,other,1999,5
1727,ER,5,8437,Teri Garr,1,False,Celinda Randlett,other,1999,5
1728,ER,5,2748279,Joe Krowka,0,False,Grocer,other,1999,5
1729,ER,6,5725,Goran Visnjic,2,True,Luka Kovac,other,1999,9
1730,ER,6,83701,Alex Kingston,1,True,Elizabeth Corday,other,1999,9
1731,ER,6,93663,Kellie Martin,1,True,Lucy Knight,other,1999,9
1732,ER,6,39977,Michael Michele,1,True,Cleo Finch,other,1999,9
1733,ER,6,23628,Eriq La Salle,2,True,Peter Benton,other,1999,9
1734,ER,6,454973,Laura Innes,1,True,Kerry Weaver,other,1999,9
1735,ER,6,25654,Julianna Margulies,1,True,Carol Hathaway,other,1999,9
1736,ER,6,13526,Noah Wyle,2,True,John Carter,other,1999,9
1737,ER,6,11085,Anthony Edwards,2,True,Mark Greene,other,1999,9
1738,ER,6,32393,Paul McCrane,2,True,Robert Romano,other,1999,9
1739,ER,6,21369,Gloria Reuben,1,True,Jeanie Boulet,other,1999,9
1740,ER,6,55961,Courtland Mead,2,False,Vanilla Latte Boy,other,1999,9
1741,ER,6,4735,John Doman,2,False,Dr. Carl Deraad,doctor,1999,9
1742,ER,6,1218000,Bellina Logan,1,False,Nurse Kit,nurse,1999,9
1743,ER,6,117474,Scott Plank,2,False,Chris Hunegs,other,1999,9
1744,ER,6,63544,Steven Culp,2,False,Dr. Charles Cameron,doctor,1999,9
1745,ER,6,169707,Conni Marie Brazelton,1,False,Connie Oligario,other,1999,9
1746,ER,6,103833,John Aylward,2,False,Donald Anspaugh,other,1999,9
1747,ER,6,31210,Richard Bull,2,False,Nice Old Man,other,1999,9
1748,ER,6,55274,Lisa Nicole Carson,1,False,Carla Reece,other,1999,9
1749,ER,6,76463,Ellen Crawford,1,False,Lydia Wright,other,1999,9
1750,ER,6,51930,Wade Williams,2,False,Migraine Guy,other,1999,9
1751,ER,6,16183,Gedde Watanabe,2,False,Yosh Takata,other,1999,9
1752,ER,6,154993,Stephanie Erb,1,False,Mrs. Kinney,other,1999,9
1753,ER,6,156013,L.B. Fisher,0,False,Rude Teenager,other,1999,9
1754,ER,6,21090,Adrian Ricard,1,False,Mrs. Howard,other,1999,9
1755,ER,6,99168,Emily Roeske,1,False,Michelle Kinney,other,1999,9
1756,ER,6,162359,Anil Raman,2,False,Cashier,other,1999,9
1757,ER,6,42933,Darwyn Carson,1,False,Grieving Woman,other,1999,9
1758,ER,6,2020805,James Geralden,0,False,Grieving Man,other,1999,9
1759,ER,6,1585029,Craig Baxley Jr,2,False,Rollerblader,other,1999,9
1760,ER,6,156066,Bryan Rasmussen,2,False,Robert Martin,other,1999,9
1761,ER,6,28412,Rebecca De Mornay,1,False,Elaine Nichols,other,1999,9
1762,ER,6,157847,Cress Williams,2,False,Officer Reggie Moore,other,1999,9
1763,ER,6,1656625,Brian Lester,2,False,Brian Dumar,other,1999,9
1764,ER,6,1337441,Lyn Alicia Henderson,1,False,Pamela Olbes,other,1999,9
1765,ER,6,11521,Kristin Minter,1,False,Randi Fronczak,other,1999,9
1766,ER,6,36221,Sam Anderson,2,False,Dr. Jack Kayson,doctor,1999,9
1767,ER,6,1214040,Scott Jaeck,2,False,Dr. Steven Flint,doctor,1999,9
1768,ER,6,167146,Yvette Freeman,1,False,Nurse Haleh Adams,nurse,1999,9
1769,ER,6,87568,Laura Cerón,1,False,Nurse Chuny Marquez,nurse,1999,9
1770,ER,6,66637,Lily Mariye,1,False,Lily Jarvik,other,1999,9
1771,ER,6,541733,Deezer D,2,False,Nurse Malik McGrath,nurse,1999,9
1772,ER,6,1116903,Montae Russell,0,False,Dwight Zadro,doctor,1999,9
1773,ER,6,157434,Emily Wagner,1,False,Doris Pickman,other,1999,9
1774,ER,6,4134,Keram Malicki-Sánchez,2,False,Rick,other,1999,10
1775,ER,6,1212696,Christian Copelin,2,False,Hunter,other,1999,10
1776,ER,6,1213552,Jesse Head,2,False,Tommy Stevens,other,1999,10
1777,ER,6,14106,Alice Hirson,1,False,Mrs. Anderson,other,1999,10
1778,ER,6,149594,Paige Moss,1,False,Amy Stehly,other,1999,10
1779,ER,6,1244875,Jeff Cahill,2,False,Transport Dispatcher Tony Fig,other,1999,10
1780,ER,6,143171,Bertila Damas,1,False,Dr. Debra Wexler,doctor,1999,10
1781,ER,6,1214447,Michael Harney,2,False,Mr. Stehly,other,1999,10
1782,ER,6,2786732,Myriam Tubert,0,False,Vanessa Braga,other,1999,10
1783,ER,6,94752,Ernie Lee Banks,2,False,Old Man,other,1999,10
1784,ER,6,2682370,Stephanie Fudge,0,False,Mom,other,1999,10
1785,ER,6,45432,Greg Wrangler,2,False,Construction Worker,other,1999,10
1786,ER,6,2786733,Argenis Pirela,0,False,Radiologist,other,1999,10
1787,ER,6,1341061,Stuart McLean,2,False,Radiology Tech,other,1999,10
1788,ER,6,53085,John Cullum,2,False,David Greene,other,1999,10
1789,ER,6,1464857,Matthew Watkins,0,False,Reese Benton,other,1999,10
1790,ER,6,61285,Michelle Bonilla,1,False,Christine Harms,other,1999,10
1791,ER,6,37252,Yvonne Zima,1,False,Rachel Greene,other,1999,10
1792,ER,6,148635,Todd Susman,2,False,Dr. Sam Jenkins,doctor,1999,10
1793,ER,6,94430,Erica Gimpel,1,False,Adele Newman,other,1999,10
1794,ER,6,60229,Miles Marsico,2,False,David Bradley,other,1999,10
1795,ER,6,21278,Alan Alda,2,False,Dr. Gabriel Lawrence,doctor,1999,10
1796,ER,6,1219323,Benjamin W.S. Lum,2,False,Judge,other,1999,10
1797,ER,6,156844,Lawrence B. Adisa,2,False,Josh's Cousin,other,1999,10
1798,ER,6,58813,Erich Anderson,2,False,Mr. Bradley,other,1999,10
1799,ER,6,66653,Gregg Daniel,2,False,Mr. Powell,other,1999,10
1800,ER,6,2792721,Jennifer Morris,0,False,Lauren Johnson,other,1999,10
1801,ER,6,59581,Andrew Rothenberg,2,False,Pauly Johnson,other,1999,10
1802,ER,6,213108,Geoffrey Thorne,2,False,Peter's Lawyer,other,1999,10
1803,ER,6,126235,Christine Tucci,1,False,Paula Trancoso,other,1999,10
1804,ER,6,156052,Bill Gratton,2,False,Security Guard Joe McGinnis,other,1999,10
1805,ER,6,156848,Amber Green,0,False,Cristal Powell,other,1999,10
1806,ER,6,154126,Cory King,0,False,Joshua Fox,other,1999,10
1807,ER,6,1234016,Kipp Shiotani,2,False,Mr. Olman,other,1999,10
1808,ER,6,86988,Demetrius Navarro,2,False,Morales,other,1999,10
1809,ER,6,19265,Khandi Alexander,1,False,Jackie Robbins,other,1999,10
1810,ER,6,1219512,Dinah Lenney,1,False,Nurse Shirley,nurse,1999,10
1811,ER,6,1213389,Jessica Sara,1,False,Robin Burke,other,1999,10
1812,ER,6,114029,Susan Haskell,1,False,Mrs. Burke,other,1999,10
1813,ER,6,17495,Martha Plimpton,1,False,Meg Corwin,other,1999,10
1814,ER,6,156853,Ellen Blain,1,False,Becky,other,1999,10
1815,ER,6,146311,Jack Stehlin,2,False,Mr. Stevens,other,1999,10
1816,ER,6,1347974,Betty A. Bridges,0,False,Cashier,other,1999,10
1817,ER,6,15377,Burt Bulos,2,False,Lovejoy,other,1999,10
1818,ER,6,4665,Josh Cruze,2,False,Boss,other,1999,10
1819,ER,6,2020171,Joey Nader,0,False,Henderson,other,1999,10
1820,ER,6,1940764,Wesley Leong,0,False,Newstand Guy,other,1999,10
1821,ER,6,2796175,Stephen Silberkraus,2,False,Patient,other,1999,10
1822,ER,6,2796177,Michelle Blackwell,0,False,Patient,other,1999,10
1823,ER,6,56457,Aimee Garcia,1,False,Leanne Lawler,other,1999,11
1824,ER,6,69740,Patrick Renna,2,False,Howie McMurtry,other,1999,11
1825,ER,6,52646,Vincent Kartheiser,2,False,Jesse Keenan,other,1999,11
1826,ER,6,30488,Miguel Sandoval,2,False,Mr. Perez,other,1999,11
1827,ER,6,12226,Michael B. Silver,2,False,Paul Myers,other,1999,11
1828,ER,6,56685,Brooke Bloom,1,False,Quinn,other,1999,11
1829,ER,6,1409957,Isait De La Fuente,0,False,Nathan Perez,other,1999,11
1830,ER,6,2684619,Scott Ferguson,2,False,Aaron Hearn,other,1999,11
1831,ER,6,27030,Tom Gallop,2,False,Dr. Roger Julian,doctor,1999,11
1832,ER,6,85869,John Dennis Johnston,2,False,Mr. Hearn,other,1999,11
1833,ER,6,156859,Jeff Peterson,2,False,Benjamin Hearn,other,1999,11
1834,ER,6,141052,Charles C. Stevenson Jr.,2,False,Captain Eddie,other,1999,11
1835,ER,6,2796205,Al Gagow,0,False,Tatooed Guy,other,1999,11
1836,ER,6,1130570,Kazz Wingate IV,0,False,Tough Kid,other,1999,11
1837,ER,6,42003,Gail Strickland,1,False,Dr. Renee Spielman,doctor,1999,11
1838,ER,6,77338,Tom McGowan,2,False,Joe Bernero,other,1999,11
1839,ER,6,94853,Andrew Bowen,2,False,Andrew,doctor,1999,11
1840,ER,6,130986,Ania Suli,1,False,Brenda Brewer / 'Mrs. Karras',other,1999,11
1841,ER,6,156862,Danny Belrose,0,False,Joey,other,1999,11
1842,ER,6,2799105,Jen Bosworth-Ramirez,0,False,Cashier,other,1999,11
1843,ER,6,1483236,Stephen Cinabro,2,False,Cop,other,1999,11
1844,ER,6,2475214,Sarah Denison,1,False,Jody,other,1999,11
1845,ER,6,2799110,Kristy Nolen,0,False,Manager,other,1999,11
1846,ER,6,2799111,Dain Kloner,0,False,Orderly,other,1999,11
1847,ER,6,4974,Charles Tyner,2,False,Barry Connelly,other,1999,11
1848,ER,6,154178,Amzie Strickland,1,False,Jean Connelly,other,1999,11
1849,ER,6,1599385,Ben Hecht,2,False,Eddie Bernero,other,1999,11
1850,ER,6,2799109,Chimeka Crawford,0,False,Joanie,other,1999,11
1851,ER,6,1212685,Carl Gordon,2,False,Mr. Owens,other,1999,11
1852,ER,6,156869,Bob Minor,2,False,Officer Jenkins,other,1999,11
1853,ER,6,67524,Leo Rossi,2,False,Detective Cruson,other,1999,11
1854,ER,6,106752,Lawrence Monoson,2,False,Dean Rollins,other,1999,11
1855,ER,6,46593,Emile Hirsch,2,False,Chad Kottmeier,other,1999,11
1856,ER,6,74073,Rosalind Chao,1,False,Dr. Theresa Chow,doctor,1999,11
1857,ER,6,29021,Roxanne Hart,1,False,Mrs. Kottmeier,other,1999,11
1858,ER,6,156831,Stephanie Dunnam,1,False,Dr. McLucas,doctor,1999,11
1859,ER,6,2799315,Karole Graham,0,False,Ankle Patient,other,1999,11
1860,ER,6,229777,Brenda Isaacs Booth,1,False,Sandra Perry,doctor,1999,11
1861,ER,6,2799317,Myles Kilpatrick,0,False,Kid,other,1999,11
1862,ER,6,167211,Maria McCann,1,False,Babette Fritzler,other,1999,11
1863,ER,6,156870,Marilyn Sue Perry,1,False,Prison Ward OB Nurse Judy Rogers,nurse,1999,11
1864,ER,6,1456264,Carey Peters,0,False,Accident Victim,other,1999,11
1865,ER,6,1785644,Rick Schatz,0,False,Max Fritzler,other,1999,11
1866,ER,6,2025424,Gregory L. Williams,0,False,Rescue Worker,other,1999,11
1867,ER,6,2799320,Jeannie Lee,0,False,Nurse Vivian,nurse,1999,11
1868,ER,6,141961,Chad McKnight,0,False,Officer Wilson,other,1999,11
1869,ER,6,1467217,Meg Thalken,0,False,Chopper EMT Dee McManus,medic,1999,11
1870,ER,6,154041,Montrose Hagins,1,False,Mrs. Olson,other,1999,11
1871,ER,6,66542,Brian Patrick Clarke,2,False,,other,1999,11
1872,ER,6,65421,Elizabeth Rodriguez,1,False,Nurse Sandra,doctor,1999,11
1873,ER,6,1940145,Robert Dolan,2,False,Pediatrician,other,1999,11
1874,ER,6,2723873,Jackie Millines,0,False,Stab Wound Victim,other,1999,11
1875,ER,6,2800035,Russ Reed,0,False,Old Man,other,1999,11
1876,ER,6,156874,Todd Truley,0,False,Doorman,other,1999,11
1877,ER,6,6310,David Brisbin,2,False,Dr. Alexander Babcock,doctor,1999,11
1878,ER,6,16307,Maura Tierney,1,False,Abby Lockhart,other,1999,11
1879,ER,6,33457,Amy Aquino,1,False,Dr. Janet Coburn,doctor,1999,11
1880,ER,6,17342,Paul Adelstein,2,False,Hank Loman,other,1999,12
1881,ER,6,72698,Mike Weinberg,2,False,Tommy,other,1999,12
1882,ER,6,183919,Pamela Sinha,1,False,Nurse Amira,nurse,1999,12
1883,ER,6,9294,David Byrd,2,False,Howard Waller,other,1999,12
1884,ER,6,1330729,Christopher Cass,2,False,Santa Greg,other,1999,12
1885,ER,6,1574313,Hillary Danner,1,False,Tommy's Mom,other,1999,12
1886,ER,6,2347977,Kente Scott,2,False,Taylor Sparks,other,1999,12
1887,ER,6,117437,Patrick St. Esprit,2,False,Mr. Thorpe,other,1999,12
1888,ER,6,95808,Maurice Blake,0,False,Clarke,other,1999,12
1889,ER,6,2800368,G. Ja'ron Henderson,0,False,Shepherd,other,1999,12
1890,ER,6,154859,Joey Naber,2,False,Santa Juan,other,1999,12
1891,ER,6,156877,Michael Purvis,2,False,Lester,other,1999,12
1892,ER,6,101041,Mathew Scollon,2,False,Tony Haskey,other,1999,12
1893,ER,6,156875,Myndy Crist,1,False,Valerie Page,other,1999,12
1894,ER,6,86499,Mike Genovese,2,False,Officer Al Grabarsky,other,1999,12
1895,ER,6,1213602,Cody Kasch,2,False,Jason Bender,other,2000,1
1896,ER,6,55637,Brian Hooks,2,False,Dylan,other,2000,1
1897,ER,6,17773,Gabrielle Union,1,False,Tamara Davis,other,2000,1
1898,ER,6,1215972,Alice Dodd,1,False,Mrs. Sumpter,other,2000,1
1899,ER,6,80615,Juanita Jennings,1,False,Mrs. Davis,other,2000,1
1900,ER,6,2531889,Mae Elvis,0,False,Alyssa Adams / Jane Doe,other,2000,1
1901,ER,6,1579459,Mary Manofsky,1,False,Cassandra Harper,doctor,2000,1
1902,ER,6,155030,Victor McCay,2,False,Dr. Ramsey,doctor,2000,1
1903,ER,6,1234687,Austin Tichenor,2,False,Mr. Sumpter,other,2000,1
1904,ER,6,2804334,Elan Akin,0,False,Max,other,2000,1
1905,ER,6,2804338,Amanda Bernero,0,False,Mary,other,2000,1
1906,ER,6,1367112,Dave Engfer,2,False,Everett,other,2000,1
1907,ER,6,1677901,Tania Gonzalez,1,False,Shannon,other,2000,1
1908,ER,6,1235967,Caryn West,1,False,Mrs. Bender,other,2000,1
1909,ER,6,1820397,Mary Kay Wulf,0,False,Mrs. Cordova,other,2000,1
1910,ER,6,1137050,Amy Stewart,1,False,Linsey Cordova,other,2000,1
1911,ER,6,21702,Ming-Na Wen,1,False,Jing-Mei Chen,other,2000,1
1912,ER,6,1219497,Thom Gossom Jr.,2,False,Mr. Davis,other,2000,1
1913,ER,6,1220700,Peg Phillips,1,False,Mrs. Duffy,other,2000,1
1914,ER,6,6930,Diane Baker,1,False,Louise Duffy,other,2000,1
1915,ER,6,8666,Sal Lopez,2,False,Hispanic Man,other,2000,1
1916,ER,6,51036,Louis Ferreira,2,False,Michael Mueller,other,2000,1
1917,ER,6,103476,Hank Stratton,2,False,Curt Oberg,other,2000,1
1918,ER,6,2804363,Peng Rui,0,False,Peng,other,2000,1
